,cof,o2_298K_1bar,o2_298K_5bar,o2_298K_10bar,o2_298K_20bar,o2_298K_30bar,o2_298K_50bar,o2_298K_80bar,o2_298K_100bar,o2_298K_140bar,o2_298K_200bar,Density,PoreAvgVolume,henry_coeff
271,21230N2.cif,0.77978961576587,3.1706541942742,5.445537214098,8.5935243975979,11.011076249942,14.477492509935,17.995646929091,19.705390056411,22.129063213804,24.67120281609,0.474191,7451.48,8.3652e-06
272,16053N2.cif,0.29436732000157,1.3644852243586,2.4562622981205,4.5131617730095,6.0658090418162,8.5486651069768,11.386568124994,12.844534791434,15.194538753811,17.877739482958,0.573461,8858.66,2.99078e-06
273,21320N2.cif,0.28392961095576,1.2861427706266,2.3483237161138,4.2075713506966,5.6110022445061,8.0679821704852,10.865818005948,12.287781038906,14.631930406068,17.196285915686,0.553442,7487.91,2.91142e-06
274,16420N2.cif,0.19358675854602,0.88538295658824,1.6382496885364,2.9146631940715,3.9439522680256,5.570232214752,7.2797722773036,8.2074893942639,9.5240626261052,10.964702853074,0.742764,2575.41,1.97209e-06
275,19292N2.cif,0.43398394557714,1.8980164204742,3.2725150468358,5.2428575263567,6.6863068730436,8.6977328349833,10.551345616967,11.525319377465,12.851983843979,14.20806066258,0.664142,8573.41,4.65679e-06
276,19421N3.cif,0.54398043972426,2.6234179377298,5.1715755910018,10.258159240177,14.953619896792,23.57996586592,35.473779820844,42.606764552218,54.831006689266,69.859150593808,0.151002,61269.0,5.41195e-06
277,22292N2.cif,0.1204716487161,0.56982601618332,1.0562018678751,1.8862618873056,2.5456110679648,3.6243306671606,4.7215074231658,5.299811823647,6.1082352921586,6.919766707721,0.857266,3550.24,1.22488e-06
278,13090N2.cif,0.24964819340132,1.2276759058488,2.2492307575442,4.1575250600117,5.7704710331717,8.495565656853,11.356931813239,12.941404809567,15.442703179472,18.22393728383,0.577518,4331.69,2.54416e-06
279,16271N2.cif,0.33792580461206,1.5443237765012,2.8118042408243,4.9909630253002,6.8551713006419,9.8003282354751,13.21386926164,14.995219503417,17.819171256833,20.974795095427,0.456346,10456.2,3.3454e-06
280,20110N3.cif,0.65311247023932,3.3278734349297,6.3522392264909,12.250075022795,18.25833103016,29.710374452552,45.239917908859,55.511127830877,73.441097793957,96.033037471893,0.102727,50910.5,6.53488e-06
281,22451N2.cif,0.21284665416804,1.0597817916283,1.9740249434682,3.7179331421223,5.2593196453359,7.8821682926357,11.279656757603,13.147546895788,16.267559823214,19.816068842185,0.469474,5991.69,2.16313e-06
282,20142N2.cif,0.33703778023307,1.4843281186123,2.7316904573242,4.6867246172423,6.0992358150983,8.0715652283087,9.8375423848258,10.591446637794,11.657775305848,12.665085078143,0.772312,2139.07,3.41571e-06
283,19482N2.cif,0.33259493215123,1.4655829812334,2.5828564583663,4.4072313597757,5.6885483119764,7.6998143725328,9.9154422856863,10.982132221334,12.682782025232,14.44384603025,0.638391,4951.23,3.37199e-06
284,21315N3.cif,0.31675187533889,1.530897908145,2.8681292644779,5.2478185602021,7.4442944734179,10.935027602635,15.174457812112,17.425582060283,21.168978118256,25.492123025132,0.39873,6730.91,3.17418e-06
285,22100N2.cif,0.31760432335526,1.349906746457,2.5276414583755,4.2080719874094,5.6335798060558,7.5872916768608,9.4685040579706,10.39973138247,11.673090617998,12.935058379684,0.720067,1615.27,3.23141e-06
286,13170N2.cif,0.22836244175412,1.0809061754487,1.975998129084,3.6541274446256,5.1214702828427,7.3541806966622,9.9476518536829,11.218891337885,13.386395549149,15.84800006201,0.596881,5487.48,2.32003e-06
287,22510N2.cif,0.33381523323892,1.5594157836509,3.008889039635,5.4232043753869,7.6668595651463,11.28190906608,15.586201345628,18.048518962052,22.03705329263,26.619465369251,0.361841,11368.4,3.32063e-06
288,19061N2.cif,0.27152713589499,1.2127349045355,2.3856647839136,4.4300086248526,6.0892316996441,8.7046569340371,11.648402148479,13.088999378791,15.303157874142,17.726904281286,0.560088,2740.42,2.64872e-06
289,22453N2.cif,0.42001228763223,1.8768511254508,3.4072389444035,5.8481580792065,7.7922624380567,10.805784756986,13.912926393699,15.436469171513,17.959064013232,20.668193268207,0.50704,9759.68,4.22881e-06
290,15090N2.cif,0.25426102517957,1.245654423799,2.2812369055346,4.2001375898916,5.8554367570994,8.4912736748378,11.27135345682,12.827311857535,15.232969819975,17.69830710888,0.544359,6788.28,2.59914e-06
291,17140N2.cif,0.29798101260025,1.3592583600799,2.5575571247979,4.6876822782946,6.3829913517012,9.2499744694932,12.28300297787,13.871518116177,16.390881307083,19.090918343839,0.528654,3142.07,2.95176e-06
292,16360N2.cif,0.24407117036587,1.1390963992397,2.2414171190693,4.2229986706594,5.9033472846403,8.7589032135375,11.887249688867,13.550725966178,16.178901042738,18.853522528262,0.544121,3083.85,2.44715e-06
293,21073N2.cif,0.28151691208264,1.2585697427484,2.3355495683358,4.1268297707414,5.4521609539628,7.3535459934368,9.2219656326833,10.062943616083,11.340908302864,12.585877566283,0.798294,1376.2,2.79662e-06
294,21050N2.cif,0.4954503353487,2.1543017344773,4.0149938051812,6.9989767953607,9.4644363817411,13.427442766888,17.936876852212,20.33053733317,24.078122063395,28.218825149749,0.392149,16120.9,5.04293e-06
295,15160N2.cif,0.11109379018678,0.5201737563155,0.97181847709152,1.7585975934404,2.3795912669719,3.2126960113971,4.0107138895597,4.367097768552,4.9819731697209,5.5782634965053,0.820147,711.002,1.11413e-06
296,13070N2.cif,0.16840873503217,0.80230405998781,1.4493835089352,2.7634893145567,3.7942851474839,5.5673901169378,7.6734465351351,8.812942551583,10.519069527726,12.459724116362,0.705914,3079.55,1.66874e-06
297,16054N2.cif,0.26337070117311,1.2326614340873,2.3028892156726,4.155581982108,5.6789322808456,8.0044677868533,10.559060315247,11.7805338426,13.838789027279,16.001448282277,0.651668,6405.86,2.68233e-06
298,16480N2.cif,0.24622244104334,1.1741308675562,2.2198037282031,4.1451062819997,5.8225738003748,8.4799041127392,11.335709658305,12.757324213904,14.995289898901,17.26405703741,0.58249,2357.67,2.46138e-06
299,19411N2.cif,0.28371179402577,1.3077155120306,2.4534508104483,4.4561443090797,6.2142246859368,8.9695950054299,12.081964312735,13.768263397048,16.535215466094,19.561054775356,0.48924,12022.2,2.87518e-06
300,13011N2.cif,0.20200997111625,0.98483638341396,1.8526712193294,3.5008098064398,5.0235511145691,7.4719776587976,10.439849029568,12.089511724428,14.883030424193,18.090370655683,0.506384,8361.35,2.03559e-06
301,12000N2.cif,0.22405659146911,1.0638515627366,2.0445483042594,3.73807919675,5.0527500478423,7.1574702410296,9.2543560130448,10.201015238021,11.646652478133,13.066705129805,0.741116,1503.07,2.29713e-06
302,221010N2.cif,0.33986554491352,1.5664814545183,2.9862898233558,5.5072246650252,7.6355263187405,10.952410061442,14.631088759133,16.436858776663,19.352260975676,22.333552183508,0.487066,7411.03,3.35472e-06
303,22342N2.cif,0.13823683258661,0.62177362436064,1.1410295214679,1.9688467085093,2.6165676624296,3.5031300618134,4.4107939980842,4.777733915578,5.3620700684266,5.9069869007218,0.936534,2729.04,1.41505e-06
304,20392N2.cif,0.26326522380888,1.2282541628528,2.3657111878522,4.4120585479936,6.1528792431266,9.0809179353887,12.633973873005,14.417784836992,17.535730665302,20.980233533384,0.466584,11444.7,2.69954e-06
305,19440N2.cif,0.31546782027504,1.0031659531581,1.41175500821,1.8933305874703,2.1466263033628,2.44243023188,2.7012604709351,2.8031687220876,2.9793078043053,3.102186709629,1.07122,667.995,3.82189e-06
306,20166N2.cif,0.21101045999286,1.0227020700552,1.9052817485283,3.5183337062582,4.9431188463896,7.3543351497512,10.188501443458,11.788379183493,14.495188512354,17.422744958572,0.507323,5622.43,2.13727e-06
307,17100N2.cif,0.20199835072609,0.97698600792952,1.8722643701951,3.385130629538,4.8657679833022,7.3155233488874,10.221841597521,11.960330114893,14.618517660934,17.718249180995,0.534228,5235.38,2.03197e-06
308,15131N2.cif,0.2572077693017,1.2539340618965,2.3655519654077,4.5433196791337,6.4675950749741,9.7481128744668,13.755914893142,15.838989914148,19.435587939634,23.655683872924,0.418859,6931.02,2.56039e-06
309,16481N2.cif,0.26734832828664,1.2617514983998,2.45048580443,4.4194815578555,5.9952024789915,8.5650563030265,11.178837558276,12.543596900915,14.587528743931,16.703874182538,0.60475,2247.12,2.77216e-06
310,13182N3.cif,0.71554583316703,2.4884039730061,3.7070720054154,4.9258410956905,5.4879361739566,6.0969108733051,6.4754399526601,6.6379297722247,6.8105478356736,6.9119313323808,1.05784,503.301,8.07872e-06
311,21111N3.cif,0.65525229846848,2.4159473550696,4.035094020881,6.7274563401734,8.6846740177296,11.480471834586,14.148567337053,15.5367450455,17.336807343712,19.134167968479,0.557303,6562.0,7.5235e-06
312,13191N2.cif,0.18884082728686,0.89078880244848,1.7285871940418,3.0676198820518,4.3106449436348,6.4703791171398,8.9048635716663,10.236322630204,12.371661218333,14.748881035508,0.576409,4319.97,1.86886e-06
313,21424N2.cif,0.2365760999679,1.1220326800308,2.1547208736657,3.9542284590975,5.4817992193477,7.8451162510518,10.316135460026,11.544047815494,13.360090589967,15.086858705701,0.632075,4934.93,2.37326e-06
314,2245eN2.cif,0.36496480472767,1.6054598363688,2.8804223254467,4.6764843611364,5.9837284460012,7.5705528852754,8.9728510797486,9.5344446402882,10.413914358063,11.247727970407,0.800213,2371.89,3.79172e-06
315,22001N2.cif,0.24308734753138,1.1322313669259,2.1420653731765,3.6640824222722,4.7404166985893,6.1466912645102,7.3786293820917,7.9117471561992,8.6641460542432,9.3634126431472,0.803678,7862.95,2.54271e-06
316,221011N2.cif,0.41151197546507,1.827996644434,3.3393607500666,5.793140038954,7.7973834841552,10.716187799444,13.917336540246,15.487861022277,17.874702573596,20.340191597202,0.530966,2938.33,4.19902e-06
317,20530N2.cif,0.64557838564625,2.5292852759108,4.0562686537768,6.173728047735,7.7802704628013,10.136318236686,12.735313333983,14.031416896101,16.255099195297,18.577029640529,0.568392,8328.1,7.30126e-06
318,12050N2.cif,0.4769382772173,2.0684282859753,3.5998394648502,5.5633062113739,6.6642208198245,7.9627834553475,9.0420854391174,9.4648690759047,10.087631030353,10.667299019416,0.832544,602.169,4.84622e-06
319,20403N2.cif,1.1916402842837,3.8222671531968,6.0192351368919,8.7569208774571,10.684668732576,13.175679953288,15.415854892071,16.436928470831,17.751799513256,19.091952441043,0.61793,4419.48,1.56196e-05
320,21290N2.cif,0.2882492849367,1.3571795610475,2.7514598208131,5.0431468365288,7.0900440499272,10.47599127689,14.394112609473,16.398427010826,19.880539155355,23.798765688407,0.43287,11437.0,2.98633e-06
321,18023N3.cif,0.41673169575469,1.8898126802963,3.3651716713527,5.6953212172747,7.4789644443289,10.048824849032,12.580927744177,13.79279133599,15.522372266698,17.234141697648,0.588891,2131.42,4.30106e-06
322,16272N2.cif,0.2947088645592,1.4123954681246,2.7030530841906,5.042821009447,7.0766207184589,10.613574978982,14.780094955208,17.144782749409,20.954337733134,25.469686109566,0.375032,16650.4,3.02313e-06
323,19290N2.cif,0.39280274436278,1.7588789404594,3.1871185134286,5.4068091137117,7.0242434694763,9.3986837982673,11.676751262366,12.753368601691,14.398547454081,16.051246984504,0.602858,10879.3,3.98655e-06
324,14091N2.cif,0.2618525761215,1.2457366735281,2.4131438830044,4.3389783912501,6.1393845836739,9.1174750668534,12.526084732126,14.46842646937,17.439195197752,20.900202002811,0.480058,4393.75,2.6311e-06
325,17156N2.cif,0.41821060208321,1.6497390997675,2.7561629843575,4.0799865073383,4.8484112199746,5.731327996894,6.5574912795185,6.8528695098067,7.3110085133397,7.7747427468118,0.878368,2734.6,4.46668e-06
326,21031N2.cif,0.38708607835883,1.7389250329707,3.2449587505046,5.491350828863,7.0563130335865,8.9315240412726,10.597262918144,11.331378732024,12.36078243005,13.345428607871,0.72702,1807.83,3.87262e-06
327,17150N2.cif,0.25653846369148,1.2295775755415,2.2592045182742,4.0874066603575,5.7376979155089,8.6173839521271,11.865687349637,13.71237780934,16.832411974985,20.289779596912,0.447461,6250.77,2.54832e-06
328,17070N2.cif,0.23714448765423,1.139776546744,2.1300014911165,4.0214937651274,5.7874991660913,8.8715830166116,12.323302235821,14.140484991209,17.453615934639,21.123191465258,0.462755,5444.63,2.35114e-06
329,21350N2.cif,0.48265841251348,2.3133122163052,4.3401507621003,8.2149684443024,11.43466318347,16.807319255618,23.094865574936,26.398426192471,32.171227019847,38.669776170528,0.312227,8274.24,4.85751e-06
330,20700N2.cif,0.22481915652527,1.0751074577967,2.0689478549174,3.8280924960952,5.3511994093778,7.8506261497352,10.632096897867,12.086033884662,14.285676406494,16.655278595035,0.569017,2532.77,2.27573e-06
331,22143N2.cif,0.19389323497598,0.89971573407215,1.7587279967287,3.167111409274,4.3604047721991,6.1786375006472,8.1636161762552,9.2148873890025,10.684856802053,12.281029325686,0.723731,2095.66,1.99541e-06
332,21080N2.cif,0.22807393249564,1.1300827195769,2.0302102369448,3.8215192337877,5.5783649705607,8.4251463306851,11.868210135946,13.774596801431,17.039860605263,20.906910568818,0.458868,6366.74,2.30404e-06
333,20510N2.cif,0.37009861913778,1.6881075012325,3.2250029362796,5.7469632544646,8.0134554009787,11.336501900704,14.925541703967,16.987819150388,20.060856071195,23.620024404253,0.431664,11335.8,3.78917e-06
334,19170N2.cif,0.23297771697759,1.0835209712851,1.9724073503999,3.5918068111636,4.9779641955714,7.1056716656663,9.4749815774512,10.810734440423,12.818962486564,15.178667340942,0.583714,7281.4,2.34549e-06
335,21430N2.cif,0.28858519587396,1.1832249209435,1.949967478645,2.8937934954214,3.3258867422618,3.9805511613083,4.5265318081848,4.7568203607955,5.1450910554218,5.3806632917119,1.1033,1032.05,3.04561e-06
336,20282N2.cif,0.28616980695548,1.3085567577722,2.5372043236683,4.6721892502873,6.4313252330878,9.323004996284,12.58637657771,14.338136112075,17.041135562345,20.028345231752,0.499172,7594.71,2.91743e-06
337,22242N3.cif,0.49837524388608,2.4538416418043,4.5905354011356,8.9424376147286,13.145033195339,20.602835156503,30.099927605869,35.225392633448,44.225236074306,54.36402526396,0.212817,20672.9,5.00439e-06
338,18140N2.cif,0.37357636377459,1.7648907163901,3.3887386939484,6.2751808355023,8.8154951251826,12.6356975119,16.853286569195,19.045678823677,22.355024908745,25.865444113954,0.425624,3491.43,3.75263e-06
339,19490N2.cif,0.36343457420307,1.6020102329925,2.8867434195386,4.7757679914606,6.1006122965209,7.9129836072555,9.4363659910523,10.126398648262,11.099987049257,12.031226056511,0.776504,1968.65,3.75982e-06
340,17131N2.cif,0.22417283821041,1.030314737647,1.9894076288812,3.5892916160908,4.8650164384439,6.8243665128091,8.9537687004443,10.055998920378,11.775282475284,13.575978329559,0.649875,7838.09,2.30991e-06
341,20182N2.cif,0.21838860523813,1.0415228794845,2.0225162036532,3.8052321592304,5.3710145876288,7.9647673661454,10.910589816721,12.464960034061,14.918822284736,17.467670677562,0.54192,2757.99,2.21271e-06
342,19330N2.cif,0.34008012882574,1.5285793745584,2.8142815303126,4.8668179521423,6.5829836755695,9.2315961623794,12.115565223995,13.720006974403,16.165177559133,18.893384470693,0.51396,9019.26,3.50751e-06
343,19240N3.cif,0.3550915326944,1.1816094961027,1.6474472437725,2.1560485355155,2.4136883805875,2.7503325890275,3.0293308550928,3.1445137683066,3.3266363391523,3.5771463323184,0.888677,882.302,4.13134e-06
344,21012N2.cif,0.24793518071783,1.2120481993103,2.3036485859487,4.2955774981399,6.1740777485247,9.2966408717896,13.166172235999,15.247187231559,18.775983711166,22.886512723261,0.416504,6986.8,2.4738e-06
345,11001N2.cif,0.3386851205077,1.4883731856334,2.7836638700914,4.6199288992348,6.0112258331354,7.7692983872276,9.3738667666139,10.12392661376,11.163416201264,12.231701784468,0.736441,1957.22,3.45082e-06
346,12010N2.cif,0.26413667515296,1.2109108936925,2.3329161116138,4.2892441587014,5.8476424785034,8.4153616783978,11.130868757156,12.574020306063,14.684228730212,16.978143893848,0.598516,12412.2,2.64174e-06
347,11003N2.cif,0.34872299136378,1.6007671118454,3.0259290278662,5.3483975654359,7.2427700369195,10.336516914901,13.631058851916,15.281350235057,18.086887701109,20.872170621979,0.493244,5927.95,3.65703e-06
348,21140N2.cif,0.3407062163306,1.5720069665757,2.7983499869146,4.8104669660087,6.1223898478234,7.9535234539666,9.519444741504,10.174901228439,11.13284481809,12.02633791896,0.801267,910.347,3.46316e-06
349,2245aN2.cif,0.18240240213131,0.90944845092342,1.7486553651592,3.2246300086254,4.6738410884778,7.1738245402213,10.254300457934,11.992845143505,14.825455597741,18.12516714383,0.503446,5514.24,1.86925e-06
350,19571N2.cif,0.31093699262811,1.3860050108943,2.6026655621625,4.7099758467717,6.4288640808632,9.2254958497762,12.166325720102,13.677590372084,15.937265204063,18.38915753916,0.553146,5266.09,3.06982e-06
351,22232N2.cif,0.27517989461263,1.2719945735637,2.4054734169933,4.3635816773463,6.0749248523375,8.8217380183186,12.037576555928,13.711826354154,16.496570756219,19.556391613475,0.506994,10438.0,2.78227e-06
352,13190N2.cif,0.11399009640113,0.53924199190769,1.0086076551475,1.8511949436646,2.5605663440046,3.5453641754245,4.5736349148819,5.0575820217517,5.7261872039853,6.4312007581592,0.884416,1309.91,1.13904e-06
353,19483N2.cif,0.15586248789138,0.63612256601833,1.0862985226477,1.7706008750967,2.3421991830979,3.1938942823626,4.0459848123916,4.4773119026323,5.0540257038401,5.6763207464568,0.721321,1343.01,1.68312e-06
354,21520N3.cif,0.45293414229504,2.1941717203421,4.3395073398154,8.327513000593,12.056604553714,18.094449381031,24.493019170358,27.387947551642,31.834326726724,36.010321814042,0.37185,3638.16,4.53324e-06
355,20340N2.cif,0.17256297233977,0.81716352341742,1.5702811733152,2.8956318008475,4.032347078603,5.849637319274,7.9391834314605,8.9333486747524,10.547354937419,12.167421651265,0.695968,1968.37,1.74602e-06
356,17210N2.cif,0.22707442694693,1.0961104869533,2.1106611485565,3.9016934187049,5.5012537207027,8.0465736373003,10.751132246583,12.175298835062,14.270589683966,16.500323742152,0.59928,2401.55,2.3345e-06
357,19452N2.cif,0.2823804075498,1.3371885781342,2.5739239608572,4.8308336142402,6.6886595182078,10.020857488585,14.02220175682,16.326646189756,20.153257967184,24.495024196603,0.388654,12348.9,2.88476e-06
358,22280N2.cif,0.21661717518889,0.95899538234064,1.7255167386986,2.9004675810956,3.7090929260745,4.8593334347054,5.8616333459031,6.3275469706964,6.9799035606365,7.6756592101386,1.05628,881.719,2.17582e-06
359,20281N2.cif,0.26245412864249,1.2542855065278,2.4041156509043,4.4366561257206,6.3017171615652,9.2306104305851,12.779535948509,14.571774968406,17.554528908356,20.805914344304,0.47916,8021.71,2.6673e-06
360,20651N3.cif,0.31813857303826,1.393241858816,2.5151460803104,4.1683640048608,5.3291306278714,7.0039064063977,8.72545398826,9.5348785733771,10.694844059982,11.862820911171,0.748765,1190.45,3.29279e-06
361,21800N2.cif,0.2518495124013,1.1985636106512,2.2863796275511,4.2346382562889,5.937987621018,8.9653437339374,12.388294005973,14.301727900722,17.647470996515,21.363912271344,0.425875,6985.12,2.53068e-06
362,22031N2.cif,0.16437588149281,0.71137566721594,1.2502045910041,1.9589059136064,2.4276419225387,2.9760662335334,3.4482157275505,3.6456468668384,3.957747810848,4.2416718241716,1.43569,895.591,1.67418e-06
363,20610N2.cif,0.26753960240735,1.2876791967567,2.4798815218951,4.7074508933689,6.7560540901909,10.14223068815,14.573219838667,16.69758646272,20.609346914909,24.944485361109,0.396672,6004.3,2.67906e-06
364,19360N2.cif,0.29813646359874,1.4693474600621,2.7643307169347,5.16812489813,7.2851645493352,11.029469721838,15.384713969469,17.745462379726,21.725178029288,26.454572006381,0.376184,6360.46,2.9858e-06
365,22440N2.cif,0.26823527618047,1.2475148739219,2.4446018556753,4.5114234587009,6.3181129031355,9.1638020918227,12.288267404624,13.946994261628,16.44795270557,19.105851719429,0.532659,2870.84,2.68236e-06
366,21550N3.cif,0.97876042809246,3.6513526795364,5.4912224587522,7.5270020806375,8.6275359276889,9.8477961081552,10.866934829086,11.360827082599,11.874185429381,12.557489437507,0.938738,888.4,1.13372e-05
367,21011N2.cif,0.2734846359463,1.291183289983,2.4225445492705,4.4853472376575,6.3688339332522,9.6085596813419,13.5780995281,15.737233693362,19.347117054338,23.654969632859,0.407076,6705.43,2.68783e-06
368,20470N2.cif,0.29459888102966,1.3904864129341,2.4779133221617,4.4479693085512,5.8752086663203,8.2703094138775,10.906114876129,12.175157511393,14.362093099057,16.788362780494,0.54985,7130.94,2.95753e-06
369,13080N2.cif,0.2844757910412,1.2418609767168,2.1176434212846,3.525453786624,4.5721971318936,6.1666138416366,7.8732304375164,8.700927216597,10.029505990139,11.421784809778,0.797164,2594.58,2.93421e-06
370,16312N2.cif,0.28897247723384,1.3334465296566,2.5741095736405,4.6372916657232,6.3676104651794,9.0844943880456,12.080125593965,13.605755939871,16.008205913721,18.49372174733,0.543966,3364.71,2.96892e-06
371,18090N2.cif,0.25561654421873,1.2290481667128,2.2823528514321,4.4334098551897,6.2704144697287,9.2760791218205,12.967450411868,15.13067602169,18.492471420419,22.404640361652,0.435094,9376.01,2.55929e-06
372,22240N3.cif,0.56160163558656,2.6070492593346,4.8165140274264,8.7890005967404,12.029855868613,16.96843483487,22.442127859572,24.876384949007,28.812281828425,32.717276534512,0.392108,5702.62,5.66679e-06
373,16190N2.cif,0.68598423618959,2.7744730480386,4.4393317018805,6.6677533725114,8.0326268628784,9.7456935156489,11.295357050866,11.884823307938,12.91610152497,13.806354226852,0.727662,3562.27,7.55864e-06
374,20501N3.cif,0.40718393117568,1.7316051733646,3.0738956949405,4.8966538297498,6.1736723901361,7.7536439641306,9.0896769651593,9.769691410405,10.55832227402,11.385859729824,0.805153,3445.88,4.12854e-06
375,19454N2.cif,0.28171377478395,1.3136395704648,2.4896347251111,4.7844922266318,6.7454217623694,10.131474391504,14.276131431379,16.574447335307,20.623022270993,25.271253442769,0.367616,13953.9,2.79071e-06
376,18150N2.cif,0.16814341384791,0.7787049829749,1.5072815987596,2.6938074190289,3.7112331486946,5.2335674582818,6.771597245892,7.5702952782531,8.7095702356364,9.8753705508783,0.880351,1587.81,1.71565e-06
377,21101N2.cif,0.26858088316519,1.2753013551794,2.4820747207118,4.5902931394214,6.4547927664993,9.6837569044049,13.423207856266,15.439645570256,18.898935527866,22.978001910131,0.432618,14751.3,2.74746e-06
378,21280N3.cif,0.4249270021693,2.0757478150146,3.8199974912445,7.0333137229285,9.7703650805106,14.328849775139,19.431839300692,22.24574587793,27.04432102397,32.752652779917,0.334821,5256.06,4.34794e-06
379,21811N2.cif,0.32205041244072,1.4891047834385,2.7838874398671,4.963551982308,6.6249656281596,8.779954773944,10.786972619954,11.685165166266,12.925556545836,14.12697539312,0.718468,1082.23,3.31029e-06
380,15030N2.cif,0.26898958578952,1.2909300089106,2.4634191235453,4.5929928945131,6.370471893749,9.2003941743074,12.226470661243,13.757510369801,16.036622983001,18.423392742795,0.555457,2494.28,2.77227e-06
381,19491N2.cif,0.35542142662958,1.6221549336054,3.0205528587289,5.3284358028457,7.0960306168674,9.7667302357712,12.402585185415,13.542613440611,15.419846433675,17.099669802437,0.601732,3491.72,3.62971e-06
382,22320N2.cif,0.43402038249818,1.8828458359975,3.2912470777656,5.2545072517736,6.5933462929036,8.3180764872151,9.9342961598632,10.622278261417,11.614185322518,12.636315586252,0.728935,3078.91,4.53573e-06
383,08030N2.cif,0.26878836008995,1.3176946622083,2.4433839239665,4.4116504845195,6.0437155888846,8.8276210905492,11.974032788263,13.581847610552,16.315889309719,19.298021186808,0.518345,5634.81,2.77371e-06
384,17110N2.cif,0.31229828444032,1.5106695156,2.8391494900825,5.2428857927868,7.5115010998942,11.273417885756,15.751667113077,18.374870125964,22.459016449528,27.126938627142,0.353252,9303.31,3.15545e-06
385,22290N2.cif,0.08739689057,0.370137277998,0.597207596764,0.93805995878018,1.164492868282,1.4972833496978,1.7166778244538,1.8689109085122,2.010451676542,2.231462118458,0.960326,986.166,9.25533e-07
386,22170N2.cif,0.25069388061963,1.2301084031248,2.344423503232,4.4044222331663,6.1789155136231,9.1594893970352,12.773868363386,14.745550557004,18.133263442904,21.623663559003,0.445267,5476.16,2.57661e-06
387,19000N3.cif,0.48217315322529,2.3133170601326,4.4405298466353,8.7139483909488,12.620762321233,19.743260787701,29.108775475273,34.705796069543,43.758295851882,54.495935268758,0.207178,10451.6,4.78181e-06
388,19410N2.cif,0.28289734928248,1.3105964414998,2.4748956524409,4.5248814953862,6.2805097659714,9.0371239433174,12.085041000289,13.727748146166,16.390712414713,19.359012698299,0.500051,10356.6,2.89706e-06
389,13060N2.cif,0.42242117654556,1.8632817022876,3.4709574517918,5.827507336118,7.5903997049208,10.071272984222,12.266766010726,13.244692116598,14.710100747681,16.101755899391,0.669197,3184.66,4.29804e-06
390,20169N2.cif,0.16380432929828,0.81897997664516,1.5571203707981,2.8407404324187,3.9749531109873,5.9802747959557,8.3765850390376,9.6684557384611,11.699675258766,14.074817198777,0.572732,5196.24,1.67887e-06
391,20571N3.cif,0.67358966449363,2.0182527766074,2.804467034325,3.5289304633908,3.9506834473205,4.4523502051188,4.9296271772096,5.1461253435817,5.4555483546176,5.7796705313132,0.937543,1335.18,8.08236e-06
392,14020N2.cif,0.28495929678495,1.3784608717299,2.4432173804871,4.499990092711,6.2756726732798,9.0648500425514,12.056715045132,13.750276954085,16.39499290742,19.369059750205,0.4703,7641.36,2.87892e-06
393,19401N3.cif,0.43592772987419,2.1205392874514,4.1924916555369,8.0830082455604,12.06369037928,18.845717603929,26.603782422094,30.578398552547,36.508476231079,42.417735150828,0.310713,3636.12,4.3168e-06
394,18142N3.cif,0.53569922357718,2.6684026615557,5.200499778061,10.253986170443,15.090331597947,24.363760428208,37.320949742249,44.983111865468,59.033290846292,75.507654730073,0.139365,24604.1,5.37664e-06
395,21271N3.cif,0.53211950222994,2.1456938130831,3.6339218888344,5.629607222083,7.0348186093432,8.8981627646353,10.498990444356,11.151895400425,12.135165814722,13.10369384712,0.724363,7747.19,5.79955e-06
396,13120N2.cif,0.25807938813165,1.2614159819439,2.3202538460048,4.1667267329096,5.7221293287879,8.0012964380225,10.239878053396,11.239918594724,12.744513377443,14.289663275598,0.661192,1408.43,2.66772e-06
397,19340N2.cif,0.31170386744994,1.4101125964124,2.7597503419002,4.9989845897396,6.7437956012008,9.4841121399267,12.203676937607,13.524493462801,15.385306128665,17.414132751417,0.601994,1690.06,3.13801e-06
398,16500N2.cif,0.21819676974683,0.96365553010788,1.7426916771267,3.0077984603988,3.8600847731604,5.1611522626206,6.3093287496423,6.9099463626156,7.6424128678378,8.451729124642,1.03525,1191.64,2.23799e-06
399,16011N2.cif,0.27453743735643,1.2899744321881,2.4710930128475,4.6600826876228,6.6005383438093,9.7108917679014,13.354908908941,15.35009512692,18.437657730087,21.949679003255,0.46689,5280.28,2.74543e-06
400,21313N3.cif,0.37583644345305,1.7848854194567,3.5276786175145,6.7804070481551,9.601954883009,14.797204649846,21.212343943268,24.885483494143,31.423887649277,39.113037647277,0.250067,14867.2,3.79886e-06
401,16032N2.cif,0.25554722568018,1.2545765561266,2.2142381333985,4.1042950503343,5.7143956787142,8.3147968017898,11.26044449696,12.841472470783,15.455354013587,18.268502909629,0.529438,5632.8,2.61654e-06
402,2245hN2.cif,0.30404518784421,1.3925948756231,2.5727749982023,4.5931998580954,6.2258449387767,8.7103714630896,11.357991326837,12.775930203408,14.786761337452,16.823792315613,0.597907,5856.87,3.0932e-06
403,2245iN2.cif,0.29147456379244,1.4443389908676,2.6768681242408,5.127999278724,7.279250877466,11.08533170023,15.58874262797,18.210267737591,22.507472135803,27.693088243394,0.357408,8563.14,2.955e-06
